12558;BALNEARIO CAMBORIU;02/06/2020;5834
12559;ARARANGUA;02/06/2020;493
12560;SAO JOSE;02/06/2020;493
12561;F.P. CENTRO;02/06/2020;493
12562;JOINVILLE;02/06/2020;493
12563;BLUMENAU;02/06/2020;493
12564;REUNIDAS;03/06/2020;5219
12565;BAUER CARGAS;03/06/2020;121067
12566;JARAGUA DO SUL;03/06/2020;5834
12567;SAO JOSE;03/06/2020;493
12568;F.P. NORTE;03/06/2020;493
12569;LAGES;03/06/2020;493
12570;PORTO BELO;03/06/2020;493
12571;BLUMENAU;03/06/2020;493
12572;REUNIDAS;04/06/2020;5219
12573;BAUER CARGAS;04/06/2020;121067
12574;BALNEARIO CAMBORIU;04/06/2020;5834
12575;ITAJAI;04/06/2020;5834
12576;F.P. CENTRO;04/06/2020;493
12577;F.P. SUL;04/06/2020;493
12578;RIO DO SUL;04/06/2020;493
12579;SAO FRANCISCO;04/06/2020;493
12580;JOINVILLE;04/06/2020;493
12581;REUNIDAS;05/06/2020;5219
12582;BAUER CARGAS;05/06/2020;121067
12583;MAFRA;08/06/2020;493
12584;BRUSQUE;08/06/2020;493
12585;BLUMENAU;08/06/2020;493
12586;MEIO OESTE;08/06/2020;493
12587;REUNIDAS;08/06/2020;5219
12588;BAUER CARGAS;08/06/2020;121066
12589;BALNEARIO CAMBORIU;08/06/2020;5834
12590;ITAJAI;08/06/2020;5834
12591;PALHOCA;08/06/2020;493
12592;TUBARAO;08/06/2020;493
12593;F.P. CENTRO;08/06/2020;493
12594;SAO JOSE;08/06/2020;493
12595;BLUMENAU;08/06/2020;493
12596;ARARANGUA;08/06/2020;493
12597;REUNIDAS;09/06/2020;5219
12598;BAUER CARGAS;09/06/2020;121067
12599;JARAGUA DO SUL;09/06/2020;5834
12600;SAO JOSE;09/06/2020;493
12601;F.P. NORTE;09/06/2020;493
12602;BLUMENAU;09/06/2020;493
12603;REUNIDAS;10/06/2020;5219
12604;BAUER CARGAS;10/06/2020;121067
12605;BALNEARIO CAMBORIU;10/06/2020;5834
12606;ITAJAI;10/06/2020;5834
12607;F.P. CENTRO;10/06/2020;493
12608;F.P. SUL;10/06/2020;493
12609;PORTO BELO;10/06/2020;493
12610;SAO FRANCISCO;10/06/2020;493
12611;JOINVILLE;10/06/2020;493
12612;RIO DO SUL;10/06/2020;493
12613;REUNIDAS;12/06/2020;5219
12614;BAUER CARGAS;12/06/2020;121067
12615;MAFRA;15/06/2020;493
12616;BRUSQUE;15/06/2020;493
12617;BLUMENAU;15/06/2020;493
12618;LAGES;15/06/2020;493
12619;MEIO OESTE;15/06/2020;493
12620;REUNIDAS;15/06/2020;5219
12621;BAUER CARGAS;15/06/2020;121066
12622;BALNEARIO CAMBORIU;15/06/2020;5834
12623;ITAJAI;15/06/2020;5834
12624;PALHOCA;15/06/2020;493
12625;TUBARAO;15/06/2020;493
12626;F.P. CENTRO;15/06/2020;493
12627;SAO JOSE;15/06/2020;493
12628;BLUMENAU;15/06/2020;493
12629;REUNIDAS;16/06/2020;5219
12630;BAUER CARGAS;16/06/2020;121067
12631;BALNEARIO CAMBORIU;16/06/2020;5834
12632;ARARANGUA;16/06/2020;493
12633;SAO JOSE;16/06/2020;493
12634;F.P. CENTRO;16/06/2020;493
12635;JOINVILLE;16/06/2020;493
12636;BLUMENAU;16/06/2020;493
12637;REUNIDAS;17/06/2020;5219
12638;BAUER CARGAS;17/06/2020;121067
12639;JARAGUA DO SUL;17/06/2020;5834
12640;SAO JOSE;17/06/2020;493
12641;F.P. NORTE;17/06/2020;493
12642;PORTO BELO;17/06/2020;493
12643;BLUMENAU;17/06/2020;493
12644;REUNIDAS;18/06/2020;5219
12645;BAUER CARGAS;18/06/2020;121067
12646;BALNEARIO CAMBORIU;18/06/2020;5834
12647;ITAJAI;18/06/2020;5834
12648;F.P. CENTRO;18/06/2020;493
12649;F.P. SUL;18/06/2020;493
12650;RIO DO SUL;18/06/2020;493
12651;SAO FRANCISCO;18/06/2020;493
12652;JOINVILLE;18/06/2020;493
12653;REUNIDAS;19/06/2020;5219
12654;BAUER CARGAS;19/06/2020;121067
12655;MAFRA;22/06/2020;493
12656;BRUSQUE;22/06/2020;493
12657;BLUMENAU;22/06/2020;493
12658;MEIO OESTE;22/06/2020;493
12659;REUNIDAS;22/06/2020;5219
12660;BAUER CARGAS;22/06/2020;121066
12661;BALNEARIO CAMBORIU;22/06/2020;5834
12662;ITAJAI;22/06/2020;5834
12663;PALHOCA;22/06/2020;493
12664;TUBARAO;22/06/2020;493
12665;F.P. CENTRO;22/06/2020;493
12666;SAO JOSE;22/06/2020;493
12667;BLUMENAU;22/06/2020;493
12668;REUNIDAS;23/06/2020;5219
12669;BAUER CARGAS;23/06/2020;121067
12670;BALNEARIO CAMBORIU;23/06/2020;5834
12671;ARARANGUA;23/06/2020;493
12672;SAO JOSE;23/06/2020;493
12673;F.P. CENTRO;23/06/2020;493
12674;JOINVILLE;23/06/2020;493
12675;BLUMENAU;23/06/2020;493
12676;REUNIDAS;24/06/2020;5219
12677;BAUER CARGAS;24/06/2020;121067
12678;JARAGUA DO SUL;24/06/2020;5834
12679;SAO JOSE;24/06/2020;493
12680;F.P. NORTE;24/06/2020;493
12681;PORTO BELO;24/06/2020;493
12682;BLUMENAU;24/06/2020;493
12683;REUNIDAS;25/06/2020;5219
12684;BAUER CARGAS;25/06/2020;121067
12685;BALNEARIO CAMBORIU;25/06/2020;5834
12686;ITAJAI;25/06/2020;5834
12687;F.P. CENTRO;25/06/2020;493
12688;F.P. SUL;25/06/2020;493
12689;RIO DO SUL;25/06/2020;493
12690;SAO FRANCISCO;25/06/2020;493
12691;JOINVILLE;25/06/2020;493
12692;REUNIDAS;26/06/2020;5219
12693;BAUER CARGAS;26/06/2020;121067
12694;MAFRA;29/06/2020;493
12695;BRUSQUE;29/06/2020;493
12696;BLUMENAU;29/06/2020;493
12697;MEIO OESTE;29/06/2020;493
12698;LAGES;29/06/2020;493
12699;REUNIDAS;29/06/2020;5219
12700;BAUER CARGAS;29/06/2020;121066
12701;BALNEARIO CAMBORIU;29/06/2020;5834
12702;ITAJAI;29/06/2020;5834
12703;PALHOCA;29/06/2020;493
12704;TUBARAO;29/06/2020;493
12705;F.P. CENTRO;29/06/2020;493
12706;SAO JOSE;29/06/2020;493
12707;BLUMENAU;29/06/2020;493
12708;REUNIDAS;30/06/2020;5219
12709;BAUER CARGAS;30/06/2020;121067
12710;BALNEARIO CAMBORIU;30/06/2020;5834
12711;ARARANGUA;30/06/2020;493
12712;SAO JOSE;30/06/2020;493
12713;F.P. CENTRO;30/06/2020;493
12714;JOINVILLE;30/06/2020;493
12715;BLUMENAU;30/06/2020;493
12716;REUNIDAS;01/07/2020;5219
12717;BAUER CARGAS;01/07/2020;121067
12718;JARAGUA DO SUL;01/07/2020;5834
12719;SAO JOSE;01/07/2020;493
12720;F.P. NORTE;01/07/2020;493
12721;PORTO BELO;01/07/2020;493
12722;BLUMENAU;01/07/2020;493
12723;REUNIDAS;02/07/2020;5219
12724;BAUER CARGAS;02/07/2020;121067
12725;BALNEARIO CAMBORIU;02/07/2020;5834
12726;ITAJAI;02/07/2020;5834
12727;F.P. CENTRO;02/07/2020;493
12728;F.P. SUL;02/07/2020;493
12729;RIO DO SUL;02/07/2020;493
12730;SAO FRANCISCO;02/07/2020;493
12731;JOINVILLE;02/07/2020;493
12732;REUNIDAS;03/07/2020;5219
12733;BAUER CARGAS;03/07/2020;121067
